course_code,facility_code,course_name,hol,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-OH-00366-01,USA-OH-00366,Moraine,18,73,Parkland,Alex Campbell,1930,Closed,~,~,~,N/D,N/D,USD
USA-OH-00367-01,USA-OH-00367,Moss Creek,18,72,Parkland,Chi Chi Rodriguez,1999,Open,25,35,20,N/D,N/D,USD
USA-OH-00368-01,USA-OH-00368,Mound,9,36,Parkland,Alex Camble,1936,Open,15.5,15.5,15.5,N/D,N/D,USD
USA-OH-00369-01,USA-OH-00369,Moundbuilders,18,71,Parkland,Tom Bendelow,1927,Closed,~,~,~,N/D,N/D,USD
USA-OH-00370-01,USA-OH-00370,Mount Vernon,18,72,Parkland,Tom Bendelow and Barry Serafin,1915,Closed,~,~,~,N/D,N/D,USD
USA-OH-00371-01,USA-OH-00371,Muirfield Village,18,72,Parkland,Jack Nicklaus,1974,Closed,~,~,~,N/D,N/D,USD
USA-OH-00372-01,USA-OH-00372,Napoleon Municipal,9,36,Parkland,William J. Rockefeller,1922,Open,16,18,18,N/D,N/D,USD
USA-OH-00373-01,USA-OH-00373,National,18,72,Parkland,Jody Kinney,1995,Open,16,27,27,N/D,N/D,USD
USA-OH-00374-01,USA-OH-00374,Nature Trails,18,73,Parkland,Carlos Reid,1963,Open,24,26,26,N/D,N/D,USD
USA-OH-00375-01,USA-OH-00375,North,18,70,Parkland,Dick Wilson,1954,Closed,~,~,~,N/D,N/D,USD
USA-OH-00375-02,USA-OH-00375,South,18,71,Parkland,Dick Wilson,1954,Closed,~,~,~,N/D,N/D,USD
USA-OH-00376-01,USA-OH-00376,Blue/Red,18,72,Parkland,William Diddel,1965,Open,22,25,27,N/D,N/D,USD
USA-OH-00376-02,USA-OH-00376,Red/White,18,72,Parkland,William Diddel,1965,Open,22,25,27,N/D,N/D,USD
USA-OH-00376-03,USA-OH-00376,White/Blue,18,70,Parkland,William Diddel,1960,Open,22,25,27,N/D,N/D,USD
USA-OH-00377-01,USA-OH-00377,North/East,18,72,Parkland,Jack Nicklaus,1992,Closed,~,~,~,N/D,N/D,USD
USA-OH-00377-02,USA-OH-00377,West/East,18,72,Parkland,Jack Nicklaus,1992,Closed,~,~,~,N/D,N/D,USD
USA-OH-00377-03,USA-OH-00377,West/North,18,72,Parkland,Jack Nicklaus,1992,Closed,~,~,~,N/D,N/D,USD
USA-OH-00378-01,USA-OH-00378,New Albany,18,72,Parkland,N/D,2000,Open,49,59,28,N/D,N/D,USD
USA-OH-00379-01,USA-OH-00379,New Winchester,9,36,Parkland,N/D,1977,Open,7.5,8.5,8.5,N/D,N/D,USD
USA-OH-00380-01,USA-OH-00380,North Olmstead,18,60,Parkland,Earl Yesberger,1948,Open,10.5,10.5,10.5,N/D,N/D,USD
USA-OH-00381-01,USA-OH-00381,Northmoor Golf on the Lake,18,71,Parkland,N/D,1923,Open,15,18,18,N/D,N/D,USD
USA-OH-00382-01,USA-OH-00382,Northwood,9,36,Parkland,Ken Hoffman/John Calderone,1962,Open,14,14,14,N/D,N/D,USD
USA-OH-00383-01,USA-OH-00383,Northwood Hills,18,72,Parkland,N/D,1958,Closed,~,~,~,N/D,N/D,USD
USA-OH-00384-01,USA-OH-00384,Norwalk Sycamore Hills,9,36,Parkland,N/D,1970,Open,27,30,30,N/D,N/D,USD
USA-OH-00385-01,USA-OH-00385,O'Bannon Creek,18,71,Parkland,Dennis Acomb,1976,Closed,~,~,~,N/D,N/D,USD
USA-OH-00386-01,USA-OH-00386,O'Shux Golf,9,30,Parkland,Dan Cavanaugh,1993,Open,5.5,5.5,5.5,N/D,N/D,USD
USA-OH-00387-01,USA-OH-00387,Oak Grove,18,71,Parkland,N/D,1927,Open,17,19,19,N/D,N/D,USD
USA-OH-00388-01,USA-OH-00388,Oak Harbor,18,72,Parkland,Mel Hoover,1964,Open,22.5,25,25,N/D,N/D,USD
USA-OH-00389-01,USA-OH-00389,East,18,72,Parkland,Howard Morette,1961,Open,21,26,26,N/D,N/D,USD
USA-OH-00390-01,USA-OH-00390,Oak Mallett,18,70,Parkland,N/D,1931,Open,20,22,22,N/D,N/D,USD
USA-OH-00391-01,USA-OH-00391,Oak Shadows,18,72,Parkland,John Robinson,1995,Open,35,46,46,N/D,N/D,USD
USA-OH-00392-01,USA-OH-00392,Oakhaven,18,72,Parkland,David Savic,1994,Open,25,47,25,N/D,N/D,USD
USA-OH-00393-01,USA-OH-00393,Oakhurst,18,72,Parkland,Jack Kidwell,1959,Closed,~,~,~,N/D,N/D,USD
USA-OH-00394-01,USA-OH-00394,Oaks,18,72,Parkland,Bob Holtsberry,1957,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00395-01,USA-OH-00395,Oaktree,18,72,Parkland,Bill Guest,1997,Open,21,25,25,N/D,N/D,USD
USA-OH-00396-01,USA-OH-00396,Oasis and Conference,18,72,Parkland,Arnold Palmer/Ed Seay,1997,Closed,~,~,~,N/D,N/D,USD
USA-OH-00397-01,USA-OH-00397,Oberlin,18,72,Parkland,N/D,1899,Closed,~,~,~,N/D,N/D,USD
USA-OH-00398-01,USA-OH-00398,Ohio Prestwick,18,72,Parkland,Ed Ault,1973,Closed,~,~,~,N/D,N/D,USD
USA-OH-00399-01,USA-OH-00399,Gray,18,70,Parkland,Alister Mackenzie,1938,Closed,~,~,~,N/D,N/D,USD
USA-OH-00399-02,USA-OH-00399,Scarlet,18,71,Parkland,Alister Mackenzie/Jack Nicklaus,1938,Closed,~,~,~,N/D,N/D,USD
USA-OH-00400-01,USA-OH-00400,Olde Dutch Mill,18,72,Parkland,N/D,1952,Open,20,25,25,N/D,N/D,USD
USA-OH-00402-01,USA-OH-00402,Orchard Hills,18,72,Parkland,Gordon Alves,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00403-01,USA-OH-00403,Ottawa Park,18,71,Parkland,S.P. Jermain,1899,Open,22,27,33.5,N/D,N/D,USD
USA-OH-00404-01,USA-OH-00404,Oxbow,18,72,Parkland,Ned H. Tanner,1973,Open,15,20,20,N/D,N/D,USD
USA-OH-00405-01,USA-OH-00405,Oxford,9,36,Parkland,N/D,1949,Closed,~,~,~,N/D,N/D,USD
USA-OH-00406-01,USA-OH-00406,Painesville,18,71,Parkland,Clarence J. Alden/Mr. Lamoran,1928,Open,28.75,28.75,15,N/D,N/D,USD
USA-OH-00407-01,USA-OH-00407,Paradise Hills,18,54,Parkland,N/D,1974,Open,11.5,12.5,12.5,N/D,N/D,USD
USA-OH-00408-01,USA-OH-00408,Paradise Hills,18,69,Parkland,N/D,1994,Open,9,9,9,N/D,N/D,USD
USA-OH-00409-01,USA-OH-00409,Paradise Lake,18,70,Parkland,John Rainieri,1975,Open,26,36,36,N/D,N/D,USD
USA-OH-00410-01,USA-OH-00410,Pebble Creek,18,72,Parkland,William F Mitchell,1972,Open,22,26,26,N/D,N/D,USD
USA-OH-00411-01,USA-OH-00411,Pebble Creek,18,71,Parkland,Mike Macke,1990,Open,32,41,30,N/D,N/D,USD
USA-OH-00412-01,USA-OH-00412,Penn Terra,18,70,Parkland,N/D,1978,Open,13,17,17,N/D,N/D,USD
USA-OH-00413-01,USA-OH-00413,Pepper Pike,18,70,Parkland,William S. Flynn/ Howard C. Toomey,1924,Closed,~,~,~,N/D,N/D,USD
USA-OH-00414-01,USA-OH-00414,Pepperidge Tree,9,35,Parkland,Gordon Quirk,1970,Open,19,18,18,N/D,N/D,USD
USA-OH-00415-01,USA-OH-00415,Perry,9,36,Parkland,N/D,1928,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00416-01,USA-OH-00416,Pheasant Run,18,72,Parkland,N/D,1960,Open,29,34,34,N/D,N/D,USD
USA-OH-00417-01,USA-OH-00417,Pickaway,18,72,Parkland,Jack Kidwell,1927,Open,19,22,22,N/D,N/D,USD
USA-OH-00418-01,USA-OH-00418,Pike Run,18,71,Parkland,N/D,1960,Open,19,22,22,N/D,N/D,USD
USA-OH-00419-01,USA-OH-00419,Pine Brook,18,70,Parkland,N/D,1960,Open,23,27,27,N/D,N/D,USD
USA-OH-00420-01,USA-OH-00420,Pine Hill,18,72,Parkland,Jack Kidwell,1966,Open,16,20,20,N/D,N/D,USD
USA-OH-00421-01,USA-OH-00421,Pine Hills,18,72,Parkland,Pappy Paddock,1957,Open,42,47,47,N/D,N/D,USD
USA-OH-00423-01,USA-OH-00423,Pine Lakes,18,72,Parkland,N/D,1926,Open,60,60,60,N/D,N/D,USD
USA-OH-00424-01,USA-OH-00424,Pine Lakes,18,71,Parkland,N/D,1940,Open,15,19,19,N/D,N/D,USD
USA-OH-00425-01,USA-OH-00425,Pine Ridge,18,71,Parkland,Harold Paddock,1931,Open,35.5,38.75,38.75,N/D,N/D,USD
USA-OH-00426-01,USA-OH-00426,Pine Valley,18,72,Parkland,Chris Deming,1961,Open,30,30,30,N/D,N/D,USD
USA-OH-00427-01,USA-OH-00427,Pine Valley Sports,18,66,Parkland,N/D,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00428-01,USA-OH-00428,Pipestone,18,72,Parkland,Arthur Hills,1992,Open,27,37,37,N/D,N/D,USD
USA-OH-00429-01,USA-OH-00429,Piqua,18,72,Parkland,Donald Ross,1896,Closed,~,~,~,N/D,N/D,USD
USA-OH-00430-01,USA-OH-00430,Pleasant Hill,18,71,Parkland,Jack Kidwell/Michael Hurdzan,1969,Open,34,37,37,N/D,N/D,USD
USA-OH-00431-01,USA-OH-00431,Pleasant Hill,18,55,Parkland,N/D,1950,Open,15,15,15,N/D,N/D,USD
USA-OH-00432-01,USA-OH-00432,Pleasant Valley,18,72,Parkland,Jack Kidwell,1970,Open,24,37,37,N/D,N/D,USD
USA-OH-00433-01,USA-OH-00433,Executive,18,64,Parkland,Ron Kilbarger,1976,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00433-02,USA-OH-00433,Par 3,9,27,Parkland,Ron Kilbarger,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00434-01,USA-OH-00434,Pleasant View,18,71,Parkland,Ferdinand Garbin,1965,Open,23,28,28,N/D,N/D,USD
USA-OH-00435-01,USA-OH-00435,Plum Brook,18,71,Parkland,Arthur Hills,1914,Closed,~,~,~,N/D,N/D,USD
USA-OH-00436-01,USA-OH-00436,Portage,18,71,Parkland,William Langford,1894,Closed,~,~,~,N/D,N/D,USD
USA-OH-00437-01,USA-OH-00437,Potters Park,18,69,Parkland,N/D,1920,Open,32,36,36,N/D,N/D,USD
USA-OH-00438-01,USA-OH-00438,Powderhorn,18,70,Parkland,"Anderson, Lesniak & Associates",1966,Open,16,21,21,N/D,N/D,USD
USA-OH-00439-01,USA-OH-00439,East,18,70,Parkland,US Air Force,1953,Closed,~,~,~,N/D,N/D,USD
USA-OH-00439-02,USA-OH-00439,West,9,35,Parkland,US Air Force,1953,Closed,~,~,~,N/D,N/D,USD
USA-OH-00440-01,USA-OH-00440,Prairie View,18,72,Parkland,N/D,1991,Open,15,19,19,N/D,N/D,USD
USA-OH-00441-01,USA-OH-00441,Prestwick,9,36,Parkland,N/D,1969,Open,13,14,14,N/D,N/D,USD
USA-OH-00442-01,USA-OH-00442,Punderson State Park,18,72,Parkland,Jack Kidwell,1969,Open,24,32,32,N/D,N/D,USD
USA-OH-00443-01,USA-OH-00443,Devlin/Von Hagge,18,73,Parkland,Bruce Devlin/Robert von Hagge,1984,Open,N/D,60,60,N/D,N/D,USD
USA-OH-00443-02,USA-OH-00443,Weiskopf/Morrish,18,71,Parkland,Tom Weiskopf/Jay Morrish,1996,Open,N/D,60,60,N/D,N/D,USD
USA-OH-00444-01,USA-OH-00444,Raccoon Hill,18,71,Parkland,Bill Snetsinger,1970,Open,24,30,30,N/D,N/D,USD
USA-OH-00445-01,USA-OH-00445,Raccoon International,18,72,Parkland,N/D,1972,Open,25,32,32,N/D,N/D,USD
USA-OH-00446-01,USA-OH-00446,Raintree,18,72,Parkland,Brian Huntley,1992,Open,28,28,28,N/D,N/D,USD
USA-OH-00447-01,USA-OH-00447,Rattlesnake Ridge,18,72,Parkland,Jodie Kinney,2001,Closed,~,~,~,N/D,N/D,USD
USA-OH-00448-01,USA-OH-00448,Ravenswood,18,70,Parkland,Roger Pittman,1985,Open,25,33,33,N/D,N/D,USD
USA-OH-00449-01,USA-OH-00449,Rawiga,18,72,Parkland,E L Packard,1959,Open,21.5,36,36,N/D,N/D,USD
USA-OH-00450-01,USA-OH-00450,Raymond Memorial,18,72,Parkland,Robert Trent Jones Sr,1954,Open,17,25,25,N/D,N/D,USD
USA-OH-00451-01,USA-OH-00451,Red Hawk Run,18,72,Parkland,Arthur Hills,1998,Open,39,44,29,N/D,N/D,USD
USA-OH-00452-01,USA-OH-00452,Red Oaks,18,72,Parkland,N/D,1999,Open,20,25,25,N/D,N/D,USD
USA-OH-00453-01,USA-OH-00453,Red Tail,18,72,Parkland,Robert von Hagge,1999,Closed,~,~,~,N/D,N/D,USD
USA-OH-00454-01,USA-OH-00454,18 Hole,18,70,Parkland,William Diddel,1956,Open,14,15,14,N/D,N/D,USD
USA-OH-00454-02,USA-OH-00454,Par 3,9,35,Parkland,William Diddel,1956,Open,8.5,8.5,8.5,N/D,N/D,USD
USA-OH-00455-01,USA-OH-00455,North,18,72,Parkland,Jack Kidwell,1967,Open,17,20,20,N/D,N/D,USD
USA-OH-00455-02,USA-OH-00455,South,18,72,Parkland,Jack Kidwell,1967,Open,17,20,20,N/D,N/D,USD
USA-OH-00456-01,USA-OH-00456,Riceland,18,71,Parkland,N/D,1922,Open,17,23,23,N/D,N/D,USD
USA-OH-00457-01,USA-OH-00457,Ridge Top,18,71,Parkland,Bob Pennington,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00458-01,USA-OH-00458,Ridgewood,18,70,Parkland,Sandy Alves,1924,Open,26,28,28,N/D,N/D,USD
USA-OH-00460-01,USA-OH-00460,Greens/Pines,18,72,Parkland,Jack Kidwell,1994,Open,23,29,29,N/D,N/D,USD
USA-OH-00460-02,USA-OH-00460,Pines/River,18,72,Parkland,Jack Kidwell,1994,Open,23,29,29,N/D,N/D,USD
USA-OH-00460-03,USA-OH-00460,River/Greens,18,72,Parkland,Jack Kidwell,1969,Open,23,29,29,N/D,N/D,USD
USA-OH-00461-01,USA-OH-00461,Riverby Hills,18,72,Parkland,N/D,1925,Open,24,29,29,N/D,N/D,USD
USA-OH-00463-01,USA-OH-00463,Riverside Greens,18,70,Parkland,Robert Beard,1967,Open,16,18,18,N/D,N/D,USD
USA-OH-00464-01,USA-OH-00464,Riverview,18,72,Parkland,Ed Ginter,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00465-01,USA-OH-00465,Riviera,18,72,Parkland,N/D,1970,Closed,~,~,~,N/D,N/D,USD
USA-OH-00466-01,USA-OH-00466,Robins Nest,9,27,Parkland,City Personnel,1997,Open,8.75,8.75,8.75,N/D,N/D,USD
USA-OH-00467-01,USA-OH-00467,Robins Ridge,18,72,Parkland,K D Hall,1974,Open,11,12,12,N/D,N/D,USD
USA-OH-00469-01,USA-OH-00469,Rolling Acres,18,71,Parkland,N/D,1960,Open,22,29,29,N/D,N/D,USD
USA-OH-00470-01,USA-OH-00470,Rolling Green,18,71,Parkland,Richard LaConte,1970,Open,30,40,40,N/D,N/D,USD
USA-OH-00471-01,USA-OH-00471,Rolling Green,18,68,Parkland,Ray Stefanik,1968,Open,15,17,17,N/D,N/D,USD
USA-OH-00472-01,USA-OH-00472,Rolling Meadows,18,71,Parkland,David Savic,1996,Open,20,28,28,N/D,N/D,USD
USA-OH-00473-01,USA-OH-00473,Rosemont,18,71,Parkland,Tom Bendelow,1910,Closed,~,~,~,N/D,N/D,USD
USA-OH-00474-01,USA-OH-00474,Roses Run,18,72,Parkland,Brian Huntley,1998,Open,32,48,48,N/D,N/D,USD
USA-OH-00475-01,USA-OH-00475,Round Lake,9,37,Parkland,N/D,1928,Open,7.5,7.5,9,N/D,N/D,USD
USA-OH-00476-01,USA-OH-00476,Royal American,18,72,Parkland,Dr Michael Hurdzan,1990,Open,49,59,28,N/D,N/D,USD
USA-OH-00477-01,USA-OH-00477,Royal Crest,18,71,Parkland,William Burdick,1966,Open,52,53,53,N/D,N/D,USD
USA-OH-00478-01,USA-OH-00478,Stillmeadow,18,70,Parkland,William Diddel,1963,Closed,~,~,~,N/D,N/D,USD
USA-OH-00480-01,USA-OH-00480,Red/White,18,72,Parkland,Ted Cox,1974,Open,24,24,24,N/D,N/D,USD
USA-OH-00480-02,USA-OH-00480,Blue/Red,18,36,Parkland,Ted Cox,1974,Open,24,24,24,N/D,N/D,USD
USA-OH-00480-03,USA-OH-00480,White/Blue,18,54,Parkland,Ted Cox,1974,Open,24,24,24,N/D,N/D,USD
USA-OH-00481-01,USA-OH-00481,Rushcreek,9,36,Parkland,N/D,1974,Open,12,12,12,N/D,N/D,USD
USA-OH-00482-01,USA-OH-00482,Rustic Hills,9,32,Parkland,N/D,1963,Open,12,16,16,N/D,N/D,USD
USA-OH-00483-01,USA-OH-00483,Maroon & Black,18,72,Parkland,Dave Cavalier,1998,Open,12,34,20,N/D,N/D,USD
USA-OH-00483-02,USA-OH-00483,Maroon & Gold,18,71,Parkland,N/D,1994,Open,12,34,20,N/D,N/D,USD
USA-OH-00483-03,USA-OH-00483,Black & Gold,18,71,Parkland,N/D,2002,Open,12,34,20,N/D,N/D,USD
USA-OH-00483-04,USA-OH-00483,Black/Gold,18,71,Parkland,Dave Cavalier,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00483-05,USA-OH-00483,Gold 9,9,35,Parkland,Dave Cavalier,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00485-01,USA-OH-00485,Safari,18,72,Parkland,N/D,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00486-01,USA-OH-00486,Salem Hills,18,72,Parkland,Jack Kidwell,1966,Open,23,28,28,N/D,N/D,USD
USA-OH-00487-01,USA-OH-00487,Salt Fork State Park,18,71,Parkland,Jack Kidwell,1972,Open,16,22,22,N/D,N/D,USD
USA-OH-00488-01,USA-OH-00488,Saunders,9,39,Parkland,N/D,1954,Open,7,7,7,N/D,N/D,USD
USA-OH-00489-01,USA-OH-00489,Sawmill Creek,18,71,Parkland,Tom Fazio,1974,Open,69,69,69,N/D,N/D,USD
USA-OH-00490-01,USA-OH-00490,MEMBER,18,71,Parkland,Donald Ross,1916,Closed,~,~,~,N/D,N/D,USD
USA-OH-00490-02,USA-OH-00490,CHAMPIONSHIP,18,71,Parkland,Donald Ross,1916,Closed,~,~,~,N/D,N/D,USD
USA-OH-00491-01,USA-OH-00491,Scioto Reserve,18,71,Parkland,Barry Serafin,2001,Closed,~,~,~,N/D,N/D,USD
USA-OH-00492-01,USA-OH-00492,Sebastian Hills,18,72,Parkland,Steve Burns,2000,Open,18,15,26,N/D,N/D,USD
USA-OH-00493-01,USA-OH-00493,A,18,71,Parkland,N/D,1932,Open,30,35,35,N/D,N/D,USD
USA-OH-00493-02,USA-OH-00493,B,18,72,Parkland,N/D,1938,Open,30,35,35,N/D,N/D,USD
USA-OH-00494-01,USA-OH-00494,Seneca Hills,18,71,Parkland,N/D,1966,Open,18,18,18,N/D,N/D,USD
USA-OH-00495-01,USA-OH-00495,Seven Hills,18,72,Parkland,Bill Newcomb,1971,Open,34,36,36,N/D,N/D,USD
USA-OH-00496-01,USA-OH-00496,Shady Grove,18,54,Parkland,N/D,1961,Open,11,12,12,N/D,N/D,USD
USA-OH-00497-01,USA-OH-00497,Shady Hollow,18,72,Parkland,William F Mitchell,1950,Closed,~,~,~,N/D,N/D,USD
USA-OH-00498-01,USA-OH-00498,Lakeside/Meadows,18,72,Parkland,Michael Hurdzan,1998,Open,30,35,45,N/D,N/D,USD
USA-OH-00498-02,USA-OH-00498,Meadows/Woodlands,18,72,Parkland,Arthur Hills,1979,Open,40,50,45,N/D,N/D,USD
USA-OH-00498-03,USA-OH-00498,Woodlands/Lakeside,18,72,Parkland,Arthur Hills,1998,Open,40,50,45,N/D,N/D,USD
USA-OH-00499-01,USA-OH-00499,Shale Creek,18,71,Parkland,Brian Huntley,2006,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00500-01,USA-OH-00500,Sharon Woods,18,70,Parkland,William H. Diddel,1938,Open,23.75,26,26,N/D,N/D,USD
USA-OH-00501-01,USA-OH-00501,Shawnee,18,72,Parkland,Tom Bendelow,1911,Closed,~,~,~,N/D,N/D,USD
USA-OH-00502-01,USA-OH-00502,Regulation 18,18,71,Parkland,Ben Zink,1957,Open,33,32,32,N/D,N/D,USD
USA-OH-00502-02,USA-OH-00502,Par 3,9,27,Parkland,Ben Zink,1957,Open,15,17,17,N/D,N/D,USD
USA-OH-00503-01,USA-OH-00503,Shawnee Lookout,18,70,Parkland,Jack Kidwell,1979,Open,17.5,21.5,21.5,N/D,N/D,USD
USA-OH-00504-01,USA-OH-00504,Shawnee State Park Lodge,18,72,Parkland,Jack Kidwell and Mike Hurdzan,1980,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00505-01,USA-OH-00505,Shelby,18,72,Parkland,Ben Zink,1928,Open,30,35,35,N/D,N/D,USD
USA-OH-00505-02,USA-OH-00505,Par 3,9,27,Parkland,Ben Zink,1928,Closed,~,~,~,N/D,N/D,USD
USA-OH-00506-01,USA-OH-00506,South/North,18,72,Parkland,Ken Killian,1990,Open,23,20,20,N/D,N/D,USD
USA-OH-00506-02,USA-OH-00506,South/West,18,72,Parkland,Ken Killian,1990,Open,23,20,20,N/D,N/D,USD
USA-OH-00506-03,USA-OH-00506,North/West,18,72,Parkland,Ken Killian,1960,Open,23,20,20,N/D,N/D,USD
USA-OH-00507-01,USA-OH-00507,Signature of Solon,18,72,Parkland,Craig Schreiner,2002,Closed,~,~,~,N/D,N/D,USD
USA-OH-00508-01,USA-OH-00508,Silver Lake,18,72,Parkland,Larry Packard,1959,Closed,~,~,~,N/D,N/D,USD
USA-OH-00509-01,USA-OH-00509,Skyland,18,72,Parkland,Mother Nature,1932,Open,32,32,32,N/D,N/D,USD
USA-OH-00510-01,USA-OH-00510,Skyland Pines,18,72,Parkland,Stanley Thompson,1925,Open,23,34,34,N/D,N/D,USD
USA-OH-00511-01,USA-OH-00511,Sleepy Hollow,18,71,Parkland,N/D,1927,Open,25,30,25,N/D,N/D,USD
USA-OH-00512-01,USA-OH-00512,Sleepy Hollow,18,71,Parkland,N/D,1961,Open,21,23,23,N/D,N/D,USD
USA-OH-00513-01,USA-OH-00513,Sleepy Hollow,18,71,Parkland,Stanley Thompson,1925,Open,36,42,42,N/D,N/D,USD
USA-OH-00514-01,USA-OH-00514,Snow Hill,18,70,Parkland,Dennis Acomb,1990,Closed,~,~,~,N/D,N/D,USD
USA-OH-00515-01,USA-OH-00515,Snyder Park,18,72,Parkland,N/D,1920,Open,26,29,29,N/D,N/D,USD
USA-OH-00516-01,USA-OH-00516,South Toledo,18,70,Parkland,William J. Rockefeller,1925,Open,32,34.75,34.75,N/D,N/D,USD
USA-OH-00517-01,USA-OH-00517,Split Rock,18,72,Parkland,Michael Hurdzan/ Dana Fry,1997,Open,25,33,33,N/D,N/D,USD
USA-OH-00518-01,USA-OH-00518,Spring Hills,18,70,Parkland,N/D,1965,Open,40,40,40,N/D,N/D,USD
USA-OH-00519-01,USA-OH-00519,Spring Hills,18,71,Parkland,N/D,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00520-01,USA-OH-00520,Spring Valley,18,72,Parkland,Don Adler,1965,Open,22,30,17,N/D,N/D,USD
USA-OH-00521-01,USA-OH-00521,Spring Valley,18,72,Parkland,N/D,1926,Closed,~,~,~,N/D,N/D,USD
USA-OH-00522-01,USA-OH-00522,Springbrook,18,70,Parkland,N/D,1925,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00523-01,USA-OH-00523,Springfield,18,72,Parkland,Donald Ross,1922,Closed,~,~,~,N/D,N/D,USD
USA-OH-00524-01,USA-OH-00524,Springvale,18,72,Parkland,N/D,1925,Open,40,40,40,N/D,N/D,USD
USA-OH-00526-01,USA-OH-00526,East/West,18,71,Parkland,Gary Shaneck,1929,Open,18,25,25,N/D,N/D,USD
USA-OH-00526-02,USA-OH-00526,East/South,18,72,Parkland,Gary Shaneck,1929,Open,18,25,25,N/D,N/D,USD
USA-OH-00526-03,USA-OH-00526,West/South,18,71,Parkland,Gary Shaneck,1929,Open,18,25,25,N/D,N/D,USD
USA-OH-00526-04,USA-OH-00526,Cottonwood Creek,9,32,Parkland,Gary Shaneck,1991,Open,10,11,10,N/D,N/D,USD
USA-OH-00527-01,USA-OH-00527,Squaw Creek,18,72,Parkland,Stanley Thompson,1922,Open,100,100,100,N/D,N/D,USD
USA-OH-00528-01,USA-OH-00528,St Albans,18,71,Parkland,Tony Price,1988,Open,15,23,23,N/D,N/D,USD
USA-OH-00529-01,USA-OH-00529,St Bernard,18,68,Parkland,N/D,1952,Closed,~,~,~,N/D,N/D,USD
USA-OH-00530-01,USA-OH-00530,St Denis,18,72,Parkland,N/D,1968,Open,23.5,26.5,26.5,N/D,N/D,USD
USA-OH-00531-01,USA-OH-00531,Steffens Bedford Trails Public,18,70,Parkland,N/D,1985,Open,20,24.5,24.5,N/D,N/D,USD
USA-OH-00532-01,USA-OH-00532,Steubenville,18,72,Parkland,Ferdinand Garbin,1923,Closed,~,~,~,N/D,N/D,USD
USA-OH-00533-01,USA-OH-00533,Stillwater Ridge,9,36,Parkland,N/D,N/D,Open,11,12,12,N/D,N/D,USD
USA-OH-00534-01,USA-OH-00534,Stillwater Valley at Versailles,18,72,Parkland,Tom Littlepaige,1974,Open,18,24,24,N/D,N/D,USD
USA-OH-00535-01,USA-OH-00535,Stone Crossing,9,36,Parkland,N/D,1972,Closed,~,~,~,N/D,N/D,USD
USA-OH-00535-02,USA-OH-00535,Stone Crossing (Alternate Tees),18,72,Parkland,N/D,1972,Closed,~,~,~,N/D,N/D,USD
USA-OH-00536-01,USA-OH-00536,Stone Oak,18,71,Parkland,Robert Bruce Harris,1954,Closed,~,~,~,N/D,N/D,USD
USA-OH-00537-01,USA-OH-00537,Stone Ridge,18,72,Parkland,Arthur Hills,1998,Open,48,58,27,N/D,N/D,USD
USA-OH-00538-01,USA-OH-00538,Stone Water,18,71,Parkland,Michael Hurdzan/ Dana Fry,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00539-01,USA-OH-00539,Suburban,18,72,Parkland,N/D,1969,Open,32,36,36,N/D,N/D,USD
USA-OH-00540-01,USA-OH-00540,Suffield Springs,9,34,Parkland,John Rainieri,1987,Open,13,16,16,N/D,N/D,USD
USA-OH-00541-01,USA-OH-00541,Sugar Bush,18,72,Parkland,Harold Paddock,1965,Open,25,38,38,N/D,N/D,USD
USA-OH-00542-01,USA-OH-00542,Sugar Creek,18,70,Parkland,Stanley & Leon Neeb,1963,Open,24,30,20,N/D,N/D,USD
USA-OH-00543-01,USA-OH-00543,Sugar Isle,18,72,Parkland,Jack Kidwell,1972,Open,18,18,18,N/D,N/D,USD
USA-OH-00544-01,USA-OH-00544,Sugar Valley,18,71,Parkland,N/D,1969,Closed,~,~,~,N/D,N/D,USD
USA-OH-00545-01,USA-OH-00545,Sunbury,18,72,Parkland,Jim Cook,2007,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-OH-00546-01,USA-OH-00546,The North9 /The South9,18,71,Parkland,N/D,1966,Open,9,26,26,N/D,N/D,USD
USA-OH-00546-02,USA-OH-00546,The Third 9,9,34,Parkland,N/D,1966,Open,9,26,26,N/D,N/D,USD
